Date,USD,EUR
11/22/2017,1286.95,1091.1
11/23/2017,1290.35,1088.99
11/24/2017,1290.5,1081.91
11/27/2017,1294.9,1087.97
11/28/2017,1291.85,1088.33
11/29/2017,1283.85,1083.33
11/30/2017,1280.2,1076.61
12/01/2017,1275.5,1071.31
12/04/2017,1273.45,1075.19
12/05/2017,1266.3,1072.59
12/06/2017,1263.7,1071.57
12/07/2017,1255,1063.83
12/08/2017,1250.65,1063.84
12/11/2017,1247.15,1057.62
12/12/2017,1240.9,1058.43
12/13/2017,1242.65,1056.41
12/14/2017,1251,1061.25
12/15/2017,1254.6,1066.38
12/18/2017,1260.6,1069.21
12/19/2017,1260.35,1065.47
12/20/2017,1264.55,1064.7
12/21/2017,1264.55,1065.51
12/22/2017,1264.55,1065.51
12/25/2017,1264.55,1065.51
12/26/2017,1264.55,1065.51
12/27/2017,1279.4,1075.22
12/28/2017,1291,1080.06
12/29/2017,1291,1080.06
01/01/2018,1291,1080.06
01/02/2018,1312.05,1089.29
01/03/2018,1314.9,1093.29
01/04/2018,1314.5,1088.61
01/05/2018,1317.15,1093.34
01/08/2018,1319.95,1101.98
01/09/2018,1311,1099.74
01/10/2018,1319.75,1103.47
01/11/2018,1323.05,1099.06
01/12/2018,1326.8,1093.37
01/15/2018,1339.25,1091.39
01/16/2018,1333.85,1089.39
01/17/2018,1335.65,1090.15
01/18/2018,1332.2,1089.38
01/19/2018,1334.95,1091.27
01/22/2018,1332.6,1088.37
01/23/2018,1333.4,1085.83
01/24/2018,1353.7,1092.4
01/25/2018,1354.95,1084.65
01/26/2018,1353.15,1087.83
01/29/2018,1343.85,1086.2
01/30/2018,1344.9,1084.07
01/31/2018,1345.05,1083.41
02/01/2018,1341.35,1074.89
02/02/2018,1331.15,1067.57
02/05/2018,1333.6,1072.97
02/06/2018,1331.4,1074.49
02/07/2018,1324.65,1079.58
02/08/2018,1315.45,1073.84
02/09/2018,1314.1,1075.9
02/12/2018,1322.3,1077.23
02/13/2018,1325.35,1072.9
02/14/2018,1336.25,1076.06
02/15/2018,1352.45,1084.39
02/16/2018,1352.1,1086.81
02/19/2018,1346.6,1084.83
02/20/2018,1339.85,1085.43
02/21/2018,1330.5,1079.34
02/22/2018,1328.35,1076.81
02/23/2018,1327.95,1079.11
02/26/2018,1333.5,1083.44
02/27/2018,1325.75,1082.42
02/28/2018,1317.85,1079.41
03/01/2018,1307.75,1070.87
03/02/2018,1322.3,1073.99
03/05/2018,1320.4,1070.54
03/06/2018,1331.4,1074.32
03/07/2018,1329.4,1072.01
03/08/2018,1321,1072.33
03/09/2018,1320.6,1072.09
03/12/2018,1319.15,1069.96
03/13/2018,1322.75,1067.51
03/14/2018,1323.55,1069.54
03/15/2018,1318.75,1069.11
03/16/2018,1310.1,1066.08
03/19/2018,1312.4,1062.84
03/20/2018,1311,1069.16
03/21/2018,1321.35,1076.02
03/22/2018,1329.15,1080.35
03/23/2018,1346.6,1089.31
03/26/2018,1352.4,1086.79
03/27/2018,1341.45,1080.59
03/28/2018,1332.45,1079.26
03/29/2018,1323.85,1077.09
03/30/2018,1323.85,1077.09
04/02/2018,1323.85,1077.09
04/03/2018,1333.45,1087.02
04/04/2018,1337.3,1087.77
04/05/2018,1327.7,1085.08
04/06/2018,1331.2,1084.39
04/09/2018,1331.95,1081.3
04/10/2018,1338.95,1085.05
04/11/2018,1350.75,1091.52
04/12/2018,1341.35,1087.52
04/13/2018,1343.7,1088.72
04/16/2018,1349.35,1089.68
04/17/2018,1342.1,1086.28
04/18/2018,1351.45,1090.76
04/19/2018,1348.6,1092.43
04/20/2018,1336.75,1087.05
04/23/2018,1324.3,1083.89
04/24/2018,1328.85,1085.57
04/25/2018,1321.65,1084.65
04/26/2018,1320.7,1089.15
04/27/2018,1321.5,1091.16
04/30/2018,1313.2,1085.2
05/01/2018,1307.1,1087.71
05/02/2018,1304.2,1089.83
05/03/2018,1315.05,1096.97
05/04/2018,1309.4,1094.54
05/07/2018,1309.4,1094.54
05/08/2018,1306.6,1099.83
05/09/2018,1313.85,1108.27
05/10/2018,1318.8,1107.21
05/11/2018,1324.35,1107.5
05/14/2018,1319.85,1102.08
05/15/2018,1295,1091.35
05/16/2018,1291.25,1093.08
05/17/2018,1289.5,1092.33
05/18/2018,1288.3,1093.26
05/21/2018,1288.35,1094.51
05/22/2018,1293.05,1097.29
05/23/2018,1289,1102.37
05/24/2018,1304.85,1112.21
05/25/2018,1303.5,1117.83
05/28/2018,1303.5,1117.83
05/29/2018,1295.5,1122.03
05/30/2018,1300.7,1115.14
05/31/2018,1305.35,1118.46
06/01/2018,1294.6,1109.82
06/04/2018,1295.45,1108.55
06/05/2018,1292.05,1102.9
06/06/2018,1300.1,1103.93
06/07/2018,1297.25,1098.62
06/08/2018,1298.25,1102.74
06/11/2018,1299.6,1102.48
06/12/2018,1298.65,1102.98
06/13/2018,1296.15,1099.27
06/14/2018,1302.75,1119.78
06/15/2018,1285.25,1107.5
06/18/2018,1281.55,1104.31
06/19/2018,1276.15,1102.98
06/20/2018,1274.2,1099.49
06/21/2018,1266.15,1090.85
06/22/2018,1269.15,1089.59
06/25/2018,1268.7,1085.1
06/26/2018,1260.3,1081.06
06/27/2018,1254.6,1083.14
06/28/2018,1251.55,1080.51
06/29/2018,1250.45,1070.87
07/02/2018,1247.8,1075.69
07/03/2018,1251.75,1074.46
07/04/2018,1255.65,1076.24
07/05/2018,1255.5,1073.26
07/06/2018,1255.35,1068.75
07/09/2018,1262.05,1074.36
07/10/2018,1254,1068.78
07/11/2018,1251.4,1069.57
07/12/2018,1245.9,1066.51
07/13/2018,1241.7,1063.65
07/16/2018,1241.1,1060.23
07/17/2018,1232.8,1057.83
07/18/2018,1224.5,1050.8
07/19/2018,1217.55,1048.98
07/20/2018,1228.75,1049.41
07/23/2018,1224.95,1047.06
07/24/2018,1228.35,1051.49
07/25/2018,1231.5,1054.46
07/26/2018,1228.25,1053.12
07/27/2018,1223.95,1049.88
07/30/2018,1223.8,1044.55
07/31/2018,1220.95,1043.1
08/01/2018,1219,1044.74
08/02/2018,1215.45,1046.99
08/03/2018,1216.3,1048.99
08/06/2018,1209.65,1046.23
08/07/2018,1212.35,1045.76
08/08/2018,1209.55,1043.17
08/09/2018,1214.35,1050.75
08/10/2018,1214.4,1065.08
08/13/2018,1200.35,1053.49
08/14/2018,1197,1055.37
08/15/2018,1182,1041.96
08/16/2018,1180.4,1038.72
08/17/2018,1178.4,1032.87
08/20/2018,1184.35,1033.55
08/21/2018,1190.95,1030.32
08/22/2018,1196.65,1032.48
08/23/2018,1192.35,1031.89
08/24/2018,1197.7,1030.37
08/27/2018,1197.7,1030.37
08/28/2018,1212.25,1034.52
08/29/2018,1204.2,1028.79
08/30/2018,1197.3,1027.11
08/31/2018,1202.45,1037.04
09/03/2018,1200.05,1033.01
09/04/2018,1190.85,1028.37
09/05/2018,1196.7,1029.77
09/06/2018,1205.15,1036.69
09/07/2018,1198.9,1037.02
09/10/2018,1196.6,1031.46
09/11/2018,1189.85,1026.79
09/12/2018,1195.6,1028.12
09/13/2018,1209.8,1035.88
09/14/2018,1201.95,1032.78
09/17/2018,1201.9,1027.62
09/18/2018,1200.2,1029.42
09/19/2018,1203.3,1029.96
09/20/2018,1208.35,1027.68
09/21/2018,1198.7,1020.87
09/24/2018,1202.75,1022.31
09/25/2018,1201.9,1020.9
09/26/2018,1194.25,1016.21
09/27/2018,1185.4,1015.51
09/28/2018,1187.25,1022.26
10/01/2018,1189.35,1028.05
10/02/2018,1204.7,1042.94
10/03/2018,1201.2,1043.16
10/04/2018,1203.45,1046.11
10/05/2018,1203.8,1045.6
10/08/2018,1186.95,1033.93
10/09/2018,1185.55,1032.71
10/10/2018,1188.6,1030.07
10/11/2018,1205.55,1041.51
10/12/2018,1219.75,1054.87
10/15/2018,1229.95,1061.77
10/16/2018,1230.7,1062.23
10/17/2018,1229.05,1066.14
10/18/2018,1223,1066.07
10/19/2018,1227.85,1065.84
10/22/2018,1222.3,1065.74
10/23/2018,1235.95,1076.42
10/24/2018,1230.55,1080.09
10/25/2018,1230.8,1082.31
10/26/2018,1233.85,1082.7
10/29/2018,1230.8,1080.79
10/30/2018,1225.4,1079.74
10/31/2018,1214.95,1074.61
11/01/2018,1231.15,1078.92
11/02/2018,1232.1,1082.4
11/05/2018,1232.25,1081.4
11/06/2018,1231.6,1079.21
11/07/2018,1229.95,1072.88
11/08/2018,1224.15,1074.48
11/09/2018,1211.4,1069.01
11/12/2018,1205.55,1072.08
11/13/2018,1202.1,1065.79
11/14/2018,1203.25,1065.48
11/15/2018,1211.85,1071.01
11/16/2018,1222.4,1071.15
11/19/2018,1221.6,1066.15
11/20/2018,1223,1075.07
11/21/2018,1226.1,1075.9
11/22/2018,1227.05,1075.6
11/23/2018,1223.65,1079.53
11/26/2018,1223.4,1078.93
11/27/2018,1221.2,1082.14
11/28/2018,1213.25,1069.51
11/29/2018,1226.25,1078.21
11/30/2018,1217.55,1076.05
12/03/2018,1230.3,1083.68
12/04/2018,1240.3,1093.45
12/05/2018,1235.9,1088.9
12/06/2018,1242.55,1091.2
12/07/2018,1243.3,1091.09
12/10/2018,1245.35,1096.26
12/11/2018,1245.3,1100.19
12/12/2018,1245.75,1094.97
12/13/2018,1242.75,1094.26
12/14/2018,1235.35,1093.13
12/17/2018,1241.65,1093.87
12/18/2018,1246.3,1097.1
12/19/2018,1255,1098.47
12/20/2018,1259.75,1099.35
12/21/2018,1258.15,1105
12/24/2018,1258.15,1105
12/25/2018,1258.15,1105
12/26/2018,1258.15,1105
12/27/2018,1268,1108.78
12/28/2018,1279,1117.91
12/31/2018,1279,1117.91
01/01/2019,1279,1117.91
01/02/2019,1282.9,1131.8
01/03/2019,1290.45,1132.07
01/04/2019,1279.9,1122.13
01/07/2019,1292.2,1126.69
01/08/2019,1286.45,1123.14
01/09/2019,1288.6,1117.32
01/10/2019,1291.9,1122.81
01/11/2019,1288.95,1122.49
01/14/2019,1292.75,1126.38
01/15/2019,1294.4,1136.44
01/16/2019,1292.3,1133.6
01/17/2019,1290.7,1133.49
01/18/2019,1284.2,1130.66
01/21/2019,1279.55,1125.57
01/22/2019,1282.1,1127.72
01/23/2019,1279.8,1123.32
01/24/2019,1283.7,1136.12
01/25/2019,1293.9,1134.4
01/28/2019,1302.15,1138.74
01/29/2019,1307.55,1144.16
01/30/2019,1310.7,1147.82
01/31/2019,1323.25,1155.68
02/01/2019,1318.7,1149.8
02/04/2019,1312.15,1147.89
02/05/2019,1314.2,1151.9
02/06/2019,1312.4,1153.66
02/07/2019,1310,1154.29
02/08/2019,1314.85,1160.5
02/11/2019,1306.4,1159.08
02/12/2019,1310,1157.24
02/13/2019,1312.8,1164.24
02/14/2019,1311.45,1160.88
02/15/2019,1316.55,1167.88
02/18/2019,1325.5,1171.87
02/19/2019,1334.15,1175.67
02/20/2019,1343.75,1182.25
02/21/2019,1331.25,1175.08
02/22/2019,1329.05,1171.38
02/25/2019,1331.05,1172.94
02/26/2019,1325.05,1164.37
02/27/2019,1322.85,1163.56
02/28/2019,1319.15,1158.98
03/01/2019,1311.95,1154.38
03/04/2019,1285.4,1134.31
03/05/2019,1283.8,1136.41
03/06/2019,1285.85,1137.12
03/07/2019,1285.3,1145.03
03/08/2019,1296.75,1153.69
03/11/2019,1292.75,1149.93
03/12/2019,1297.05,1148.85
03/13/2019,1306.95,1156.29
03/14/2019,1295.55,1146.61
03/15/2019,1303.5,1151.5
03/18/2019,1305.6,1152.54
03/19/2019,1307.7,1151.75
03/20/2019,1303.7,1147.83
03/21/2019,1309.6,1153.53
03/22/2019,1311.3,1160.75
03/25/2019,1319.55,1165.99
03/26/2019,1316.3,1166.62
03/27/2019,1309.7,1163.76
03/28/2019,1295.15,1152.78
03/29/2019,1295.4,1154.44
04/01/2019,1293.5,1154.29
04/02/2019,1290.3,1152.36
04/03/2019,1290.45,1147.68
04/04/2019,1283.15,1143.73
04/05/2019,1288.45,1148.86
04/08/2019,1300,1153.81
04/09/2019,1303,1156.17
04/10/2019,1305.45,1157.72
04/11/2019,1298.8,1153.67
04/12/2019,1294.3,1145.5
04/15/2019,1285.65,1137.04
04/16/2019,1276.35,1131.11
04/17/2019,1275.85,1129.47
04/18/2019,1275.7,1135.98
04/19/2019,1275.7,1135.98
04/22/2019,1275.7,1135.98
04/23/2019,1269.5,1132.07
04/24/2019,1271.65,1139.57
04/25/2019,1280.8,1150.04
04/26/2019,1284.2,1150.41
04/29/2019,1279.5,1144.35
04/30/2019,1282.3,1143.18
05/01/2019,1283.8,1141.97
05/02/2019,1270.95,1137.01
05/03/2019,1278.55,1141.97
05/06/2019,1278.55,1141.97
05/07/2019,1281.2,1146.49
05/08/2019,1285.2,1148.63
05/09/2019,1286.1,1146.67
05/10/2019,1287.1,1145.41
05/13/2019,1295.6,1153.18
05/14/2019,1298.4,1158.25
05/15/2019,1299.1,1159.29
05/16/2019,1291.7,1155.68
05/17/2019,1280.8,1147.26
05/20/2019,1276.85,1143.31
05/21/2019,1271.15,1139.02
05/22/2019,1273.8,1141.7
05/23/2019,1283.65,1147.96
05/24/2019,1282.5,1144.58
05/27/2019,1282.5,1144.58
05/28/2019,1278.3,1144.92
05/29/2019,1281.65,1151.11
05/30/2019,1280.95,1150.28
05/31/2019,1295.55,1160.68
06/03/2019,1317.1,1174.3
06/04/2019,1324.25,1177.63
06/05/2019,1335.05,1188.3
06/06/2019,1335.5,1182.59
06/07/2019,1340.65,1182.23
06/10/2019,1328.6,1174.09
06/11/2019,1324.3,1168.95
06/12/2019,1332.35,1179.38
06/13/2019,1335.9,1184.73
06/14/2019,1351.25,1205.5
06/17/2019,1341.3,1194.82
06/18/2019,1341.35,1197.53
06/19/2019,1344.05,1198.44
06/20/2019,1379.5,1221.66
06/21/2019,1397.15,1231.95
06/24/2019,1405.7,1234.26
06/25/2019,1431.4,1259.7
06/26/2019,1403.95,1233.37
06/27/2019,1402.5,1233.94
06/28/2019,1409,1240.43
07/01/2019,1390.1,1230.83
07/02/2019,1391.05,1230.26
07/03/2019,1413.5,1252.99
07/04/2019,1414.9,1254.23
07/05/2019,1388.65,1237.77
07/08/2019,1400.1,1248.42
07/09/2019,1391.55,1241.46
07/10/2019,1408.3,1250.82
07/11/2019,1413.75,1256.22
07/12/2019,1407.6,1249.2
07/15/2019,1412.4,1254.46
07/16/2019,1409.85,1257.34
07/17/2019,1410.35,1256.44
07/18/2019,1417.45,1262.87
07/19/2019,1439.7,1282.13
07/22/2019,1427.75,1272.73
07/23/2019,1425.55,1278.41
07/24/2019,1426.95,1280.35
07/25/2019,1416.1,1271.87
07/26/2019,1420.4,1277.11
07/29/2019,1419.05,1273.83
07/30/2019,1425.9,1278.6
07/31/2019,1427.55,1282.85
08/01/2019,1406.8,1271.05
08/02/2019,1441.75,1297.24
08/05/2019,1465.25,1306.98
08/06/2019,1465.25,1308.49
08/07/2019,1506.05,1341.45
08/08/2019,1495.75,1334.9
08/09/2019,1497.7,1335.92
08/12/2019,1504.7,1342.04
08/13/2019,1498.4,1340.25
08/14/2019,1513.25,1357.91
08/15/2019,1515.65,1365.45
08/16/2019,1515.25,1365.95
08/19/2019,1496.6,1349.02
08/20/2019,1504.55,1355.57
08/21/2019,1503.25,1353.91
08/22/2019,1502.05,1355.4
08/23/2019,1503.8,1350.03
08/26/2019,1503.8,1350.03
08/27/2019,1532.95,1381.41
08/28/2019,1537.15,1387.44
08/29/2019,1540.2,1393.47
08/30/2019,1528.4,1390.97
09/02/2019,1525.95,1390.51
09/03/2019,1537.85,1401.87
09/04/2019,1546.1,1402.23
09/05/2019,1529.1,1384.93
09/06/2019,1523.7,1380.79
09/09/2019,1509.2,1364.56
09/10/2019,1498.25,1356.99
09/11/2019,1490.65,1354.27
09/12/2019,1515.2,1368.99
09/13/2019,1503.1,1357.08
09/16/2019,1497.2,1360.72
09/17/2019,1502.1,1356.91
09/18/2019,1503.5,1359.03
09/19/2019,1500.7,1358.71
09/20/2019,1501.9,1364.5
09/23/2019,1522.1,1385.36
09/24/2019,1520.65,1380.65
09/25/2019,1528.75,1397.01
09/26/2019,1506.4,1378.73
09/27/2019,1489.9,1361.39
09/30/2019,1485.3,1362.29
10/01/2019,1473.45,1347.09
10/02/2019,1492.6,1362.11
10/03/2019,1517.1,1381.32
10/04/2019,1499.15,1364.85
10/07/2019,1501.25,1366.89
10/08/2019,1505.85,1374.83
10/09/2019,1507.25,1373.6
10/10/2019,1494.8,1356.81
10/11/2019,1479.15,1338.48
10/14/2019,1490.6,1351.41
10/15/2019,1487.8,1349.72
10/16/2019,1485.1,1340.22
10/17/2019,1492.65,1341.59
10/18/2019,1490,1335.36
10/21/2019,1491.65,1337.56
10/22/2019,1485.35,1333.23
10/23/2019,1494.45,1343.81
10/24/2019,1496.55,1347.39
10/25/2019,1513.45,1366.67
10/28/2019,1492.4,1344.26
10/29/2019,1486.75,1338.45
10/30/2019,1492.1,1342.18
10/31/2019,1510.95,1355.6
11/01/2019,1508.8,1351.73
11/04/2019,1509.45,1354.86
11/05/2019,1488.95,1345.27
11/06/2019,1486.05,1342.9
11/07/2019,1484.25,1344.31
11/08/2019,1464.15,1328.63
11/11/2019,1458.7,1321.41
11/12/2019,1452.05,1318.73
11/13/2019,1462.9,1330.03
11/14/2019,1466.65,1331.14
11/15/2019,1466.9,1327.03
11/18/2019,1467.65,1324.35
11/19/2019,1468.45,1325.2
11/20/2019,1471.7,1329.81
11/21/2019,1467.05,1326.09
11/22/2019,1464.45,1328.42
11/25/2019,1458.4,1325.1
11/26/2019,1454.65,1320.01
11/27/2019,1454.35,1322.14
11/28/2019,1454.65,1321.45
11/29/2019,1460.15,1325.48
12/02/2019,1461.15,1319.32
12/03/2019,1477.3,1332.34
12/04/2019,1475.1,1331.56
12/05/2019,1475.95,1329.09
12/06/2019,1459.65,1320.35
12/09/2019,1461.7,1321.97
12/10/2019,1464.95,1321.32
12/11/2019,1466.8,1322.39
12/12/2019,1467.8,1321.15
12/13/2019,1466.6,1319.36
12/16/2019,1477.9,1326.3
12/17/2019,1475.8,1323.35
12/18/2019,1474.05,1325.82
12/19/2019,1476.7,1327.37
12/20/2019,1479,1336.16
12/23/2019,1482.1,1336.31
12/24/2019,1482.1,1336.31
12/25/2019,1482.1,1336.31
12/26/2019,1482.1,1336.31
12/27/2019,1511.5,1351.48
12/30/2019,1514.75,1351.13
12/31/2019,1514.75,1351.13
01/01/2020,1514.75,1351.13
01/02/2020,1527.1,1367.14
01/03/2020,1548.75,1386.28
01/06/2020,1573.1,1405.18
01/07/2020,1567.85,1407.03
01/08/2020,1571.95,1413.88
01/09/2020,1550.75,1396.44
01/10/2020,1553.6,1396.87
01/13/2020,1549.9,1391.29
01/14/2020,1545.1,1388.11
01/15/2020,1549,1388.24
01/16/2020,1554.55,1396.09
01/17/2020,1557.6,1404.38
01/20/2020,1560.15,1407.57
01/21/2020,1551.3,1398.58
01/22/2020,1556.9,1404.38
01/23/2020,1562.9,1414.26
01/24/2020,1564.3,1418.61
01/27/2020,1580.1,1434.5
01/28/2020,1574,1429.74
01/29/2020,1573.45,1429.76
01/30/2020,1578.25,1429.83
01/31/2020,1584.2,1429.4
02/03/2020,1574.75,1423.95
02/04/2020,1558.35,1411.93
02/05/2020,1553.3,1411.96
02/06/2020,1563.3,1424.42
02/07/2020,1572.65,1437.13
02/10/2020,1573.2,1441.98
02/11/2020,1570.5,1437.92
02/12/2020,1563.7,1437.36
02/13/2020,1575.05,1452.73
02/14/2020,1581.4,1458.45
02/17/2020,1580.8,1459.38
02/18/2020,1589.85,1471.54
02/19/2020,1604.2,1486.47
02/20/2020,1619,1500.05
02/21/2020,1643.3,1513.45
02/24/2020,1671.65,1537.72
02/25/2020,1650.3,1516.4
02/26/2020,1634.9,1502.8
02/27/2020,1652,1504.55
02/28/2020,1609.85,1463.37
03/02/2020,1599.65,1430.81
03/03/2020,1615.5,1447.71
03/04/2020,1641.85,1475.95
03/05/2020,1659.6,1479.94
03/06/2020,1683.65,1489.3
03/09/2020,1672.5,1459.04
03/10/2020,1655.7,1463.15
03/11/2020,1653.75,1465.44
03/12/2020,1570.7,1404.17
03/13/2020,1562.8,1410.34
03/16/2020,1487.7,1333.18
03/17/2020,1536.2,1398.07
03/18/2020,1498.2,1381.08
03/19/2020,1474.25,1379.87
03/20/2020,1494.4,1400.96
03/23/2020,1525.4,1418.84
03/24/2020,1605.75,1492.75
03/25/2020,1605.45,1478.18
03/26/2020,1634.8,1482.95
03/27/2020,1617.3,1457.29
03/30/2020,1618.3,1468.51
03/31/2020,1608.95,1466.55
04/01/2020,1576.55,1443.07
04/02/2020,1616.8,1491.24
04/03/2020,1613.1,1495.41
04/06/2020,1648.3,1525.92
04/07/2020,1649.25,1513.63
04/08/2020,1647.8,1516.75
04/09/2020,1680.65,1536.81
04/10/2020,1680.65,1536.81
04/13/2020,1680.65,1536.81
04/14/2020,1741.9,1588.6
04/15/2020,1718.65,1574.29
04/16/2020,1729.5,1596.36
04/17/2020,1692.55,1557.51
04/20/2020,1686.2,1551.24
04/21/2020,1682.05,1551.13
04/22/2020,1710.55,1581.5
04/23/2020,1736.25,1605.56
04/24/2020,1715.9,1590.56
04/27/2020,1714.95,1584.84
04/28/2020,1691.55,1561.62
04/29/2020,1703.35,1570.2
04/30/2020,1702.75,1556.87
05/01/2020,1686.25,1534.63
05/04/2020,1709.1,1567.98
05/05/2020,1699.55,1567.85
05/06/2020,1691.5,1565.19
05/07/2020,1704.05,1575.93
05/08/2020,1704.05,1575.93
05/11/2020,1702.75,1575.45
05/12/2020,1702.4,1568.89
05/13/2020,1708.4,1578.64
05/14/2020,1731.6,1606.01
05/15/2020,1735.35,1605.76
05/18/2020,1734.7,1590.15
05/19/2020,1737.95,1590.22
05/20/2020,1748.3,1592.84
05/21/2020,1724.9,1574.53
05/22/2020,1733.55,1592.17
05/25/2020,1733.55,1592.17
05/26/2020,1720.25,1567.28
05/27/2020,1694.6,1544.05
05/28/2020,1717.35,1549.68
05/29/2020,1728.7,1557.67
06/01/2020,1730.6,1554.9
06/02/2020,1742.15,1559.11
06/03/2020,1705.35,1517.62
06/04/2020,1700.05,1500.62
06/05/2020,1683.45,1490.97
06/08/2020,1690.35,1497.08
06/09/2020,1713.5,1510.62
06/10/2020,1722.05,1517.09
06/11/2020,1738.25,1529.88
06/12/2020,1733.5,1542.81
06/15/2020,1710.45,1515.68
06/16/2020,1719.85,1526.31
06/17/2020,1724.35,1535.35
06/18/2020,1719.5,1536.09
06/19/2020,1734.75,1549.85
06/22/2020,1761.85,1564.56
06/23/2020,1768.9,1564.15
06/24/2020,1766.05,1565.92
06/25/2020,1756.55,1564.58
06/26/2020,1747.6,1556.19
06/29/2020,1771.6,1577.98
06/30/2020,1768.1,1572.62
07/01/2020,1771.05,1572.31
07/02/2020,1777.45,1582.91
07/03/2020,1772.9,1577.03
07/06/2020,1787.9,1581.23
07/07/2020,1789.55,1585.08
07/08/2020,1811.1,1597.65
07/09/2020,1812.1,1604.91
07/10/2020,1803.1,1595.66
07/13/2020,1807.5,1589.99
07/14/2020,1801.9,1580.2
07/15/2020,1804.6,1582.01
07/16/2020,1807.7,1584.45
07/17/2020,1807.35,1580.54
07/20/2020,1815.65,1587.25
07/21/2020,1842.55,1599.99
07/22/2020,1852.4,1600.07
07/23/2020,1878.3,1616.44
07/24/2020,1902.1,1634.81
07/27/2020,1936.65,1648.91
07/28/2020,1940.9,1653.94
07/29/2020,1950.9,1656.96
07/30/2020,1957.65,1658.46
07/31/2020,1964.9,1666.44
08/03/2020,1958.55,1666.99
08/04/2020,1977.9,1679.32
08/05/2020,2048.15,1725.05
08/06/2020,2067.15,1740.03
08/07/2020,2031.15,1725.85
08/10/2020,2044.5,1739.56
08/11/2020,1939.65,1647.82
08/12/2020,1931.9,1638.31
08/13/2020,1944.25,1645.3
08/14/2020,1944.75,1641.83
08/17/2020,1972.85,1662.33
08/18/2020,2008.75,1682.93
08/19/2020,1981,1667.79
08/20/2020,1927.15,1625.74
08/21/2020,1924.35,1634.55
08/24/2020,1943.95,1647.42
08/25/2020,1911.15,1617.97
08/26/2020,1932.95,1633.66
08/27/2020,1923.85,1630.8
08/28/2020,1957.35,1646.35
08/31/2020,1957.35,1646.35
09/01/2020,1972.35,1652.71
09/02/2020,1947.05,1643.36
09/03/2020,1940.45,1639.86
09/04/2020,1926.3,1627.63
09/07/2020,1928.45,1632.07
09/08/2020,1910.95,1620
09/09/2020,1947.2,1649.61
09/10/2020,1966.25,1658.16
09/11/2020,1947.4,1645.18
09/14/2020,1958.7,1650.54
09/15/2020,1949.35,1644.6
09/16/2020,1961.8,1657.91
09/17/2020,1936.25,1637.84
09/18/2020,1950.85,1644.07
09/21/2020,1909.35,1626.22
09/22/2020,1906,1628.5
09/23/2020,1873.4,1603.8
09/24/2020,1861.75,1596.29
09/25/2020,1859.7,1600.57
09/28/2020,1864.3,1599.43
09/29/2020,1883.95,1605
09/30/2020,1886.9,1609.71
10/01/2020,1902,1619.41
10/02/2020,1903.05,1624.04
10/05/2020,1909.6,1620.09
10/06/2020,1913.4,1624.14
10/07/2020,1884.5,1600.83
10/08/2020,1887.45,1605.66
10/09/2020,1923.25,1626.7
10/12/2020,1925.5,1630.26
10/13/2020,1891.3,1611.67
10/14/2020,1910.05,1625.44
10/15/2020,1891.9,1617.42
10/16/2020,1905.05,1625.61
10/19/2020,1905.6,1617.38
10/20/2020,1898.4,1605.14
10/21/2020,1924.15,1620.47
10/22/2020,1900.95,1607.98
10/23/2020,1903.65,1607.41
10/26/2020,1898.45,1606.68
10/27/2020,1905.7,1611.59
10/28/2020,1869.95,1591.31
10/29/2020,1870.3,1604.31
10/30/2020,1881.85,1615.88
11/02/2020,1889.9,1625.3
11/03/2020,1908.3,1629.63
11/04/2020,1900.15,1621.98
11/05/2020,1938.45,1642.34
11/06/2020,1940.8,1633.53
11/09/2020,1867.3,1579.91
11/10/2020,1878.7,1589.42
11/11/2020,1860.95,1580.69
11/12/2020,1874.85,1588.86
11/13/2020,1890.9,1598.93
11/16/2020,1885.6,1592.3
11/17/2020,1889.05,1592.39
11/18/2020,1876.1,1580.54
11/19/2020,1857.35,1567.91
11/20/2020,1875.7,1582.34
11/23/2020,1840.2,1554.09
11/24/2020,1799.6,1515.71
11/25/2020,1810.2,1519.13
11/26/2020,1807.4,1517.17
11/27/2020,1779.3,1488.08
11/30/2020,1762.55,1474.44
12/01/2020,1810.75,1503.32
12/02/2020,1822.6,1507.15
12/03/2020,1832.35,1508.6
12/04/2020,1843,1517.62
12/07/2020,1859.95,1532.97
12/08/2020,1868.15,1542.01
12/09/2020,1841.75,1525.64
12/10/2020,1844.35,1521.74
12/11/2020,1842,1520.18
12/14/2020,1831.15,1506.13
12/15/2020,1850.65,1521.79
12/16/2020,1851.95,1521.86
12/17/2020,1890.75,1542.21
12/18/2020,1879.75,1536.12
12/21/2020,1880,1536.45
12/22/2020,1877.1,1541.77
12/23/2020,1875,1538.52
12/24/2020,1875,1538.52
12/25/2020,1875,1538.52
12/28/2020,1875,1538.52
12/29/2020,1874.3,1531.04
12/30/2020,1887.6,1536.01
12/31/2020,1887.6,1536.01
01/01/2021,1887.6,1536.01
01/04/2021,1943.2,1585.9
01/05/2021,1940.35,1577.52
01/06/2021,1931.95,1570.82
01/07/2021,1920.1,1565.38
01/08/2021,1862.9,1523.35
01/11/2021,1847.25,1518.25
01/12/2021,1841.25,1512.32
01/13/2021,1858.85,1528.03
01/14/2021,1841.75,1513.85
01/15/2021,1839,1520.59
01/18/2021,1833.05,1518.05
01/19/2021,1834.7,1513.65
01/20/2021,1856.6,1533.49
01/21/2021,1862.1,1532.72
01/22/2021,1852.7,1522.73
